73.4728   0.06457
73.7194   0.06951
73.9659   0.07535
74.2124   0.07944
74.4589   0.0793
74.7054   0.07503
74.9519   0.06953
75.1985   0.06527
75.445   0.06288
75.6915   0.06141
75.938   0.05939
76.1845   0.05632
76.4311   0.05265
76.6776   0.04888
76.9241   0.0456
77.1706   0.04302
77.4171   0.04127
77.6637   0.04018
77.9102   0.03975
78.1567   0.0401
78.4032   0.04149
78.6497   0.04374
78.8962   0.04641
79.1428   0.04845
79.3893   0.04902
79.6358   0.04824
79.8823   0.04685
80.1288   0.04519
80.3753   0.04326
80.6219   0.04155
80.8684   0.04045
81.1149   0.03997
81.3614   0.0394
81.6079   0.03806
81.8545   0.03625
82.101   0.03465
82.3475   0.0334
82.594   0.03241
82.8405   0.03157
83.0871   0.03096
83.3336   0.03058
83.5801   0.03026
83.8266   0.02974
84.0731   0.02901
84.3196   0.02848
84.5662   0.02853
84.8127   0.0291
85.0592   0.02987
85.3057   0.03065
85.5522   0.03155
85.7987   0.03303
86.0453   0.03518
86.2918   0.03737
86.5383   0.0386
86.7848   0.03809
87.0313   0.03598
87.2779   0.03314
87.5244   0.0303
87.7709   0.02819
88.0174   0.02703
88.2639   0.02691
88.5105   0.02779
88.757   0.0296
89.0035   0.03241
89.25   0.03597
